year,qr,roe,wcoa,reoa,eoa,edr,dd,sr,vol,return
,,,,,,,,,,
1987,0.609598172,0.167754397,0.800361182,-0.132002661,0.109229161,9.366787279,1.712407587,-0.82150409,0.584926461,-0.481
,,,,,,,,,,
1987,0.269761606,0.423045267,0.192076406,-0.424831977,-0.097629996,2.139084507,3.27686389,-1.797833299,0.267415912,-0.481
,,,,,,,,,,
1987,2.297098431,-0.549324788,0.682177899,-0.311535138,-0.134161428,1.705783925,1.672669841,-0.627435049,0.767380595,-0.481
,,,,,,,,,,
1987,1.46849054,0.009435245,0.372990398,0.1620275,-0.024830437,1.181384532,2.845448747,-1.036248811,0.465579439,-0.482
,,,,,,,,,,
1987,1.234947368,0.057847118,0.505649066,0.176389209,0.029820921,2.441642025,1.075763021,-0.487734988,0.989796985,-0.483
,,,,,,,,,,
1987,0.908118032,0.087052986,0.597443737,0.59333708,0.240190648,14.76046614,1.910216125,-0.972817992,0.496992744,-0.483
,,,,,,,,,,
1987,0.006749525,0.135840484,0.216984041,0.18785346,0.042740211,0.719146304,0.956082612,-0.763793715,0.636442932,-0.486
,,,,,,,,,,
1987,0.015304369,0.024034004,0.214444036,0.155788887,0.038009955,0.703984064,0.854776545,-0.663794289,0.732887424,-0.486
,,,,,,,,,,
1987,0.082480248,-0.414681128,0.256828653,-0.110142778,0.031237074,0.841215041,1.315590603,-0.520958193,0.941518931,-0.49
,,,,,,,,,,
1987,0.026088866,0.097141681,0.334089552,0.182131925,0.099301301,1.217610788,2.668902599,-1.096326734,0.450343711,-0.494
,,,,,,,,,,
1987,0.369814651,-3.973819542,0.309170306,-0.368340611,-0.135152838,0.198597138,1.44943148,-1.103640262,0.453046176,-0.5
,,,,,,,,,,
1987,0.048596689,0.121489621,0.510312051,0.232343193,0.12702145,2.678130462,1.803331416,-0.852407874,0.586573652,-0.5
,,,,,,,,,,
1987,0.017221584,-0.218054114,0.599524376,0.077209671,0.086563615,2.480007918,1.206470787,-0.551847242,0.906047838,-0.5
,,,,,,,,,,
1987,0.479648843,-0.13983138,0.566125782,0.085268851,-0.040619366,1.219408225,1.184829358,-0.461538195,1.08333396,-0.5
,,,,,,,,,,
1987,0.024031891,0.139799576,0.232728373,0.331820932,0.041712039,1.511877378,1.702513073,-0.82652635,0.613461692,-0.507
,,,,,,,,,,
1987,0.043084436,0.100774677,0.369152249,0.111045227,0.12687934,2.205432462,2.089156135,-0.968476254,0.526108727,-0.51
,,,,,,,,,,
1987,0.359060562,0.081825644,0.632753809,0.51635409,0.095476008,4.97234968,1.319996514,-0.664233808,0.769581587,-0.511
,,,,,,,,,,
1987,7.848,-0.242711654,0.929517902,-1.61122075,-0.465181844,51.452,3.032822887,-1.577337298,0.324721366,-0.512
,,,,,,,,,,
1987,4.35260989,0.07200127,0.298357765,0.104706271,-0.000422499,0.695870736,1.568819433,-1.218732107,0.425457339,-0.519
,,,,,,,,,,
1987,1.587490621,-0.112826866,0.295144587,0.0278759,0.002886485,0.727224075,0.999220371,-0.796797403,0.654026681,-0.521
,,,,,,,,,,
1987,4.986111111,-0.163118137,0.854004731,-0.481919567,-0.214261575,14.13426852,0.933204675,-0.490061818,1.067734303,-0.523
,,,,,,,,,,
1987,1.624520538,-0.148391391,0.482879646,-0.211154999,-0.063282254,2.120591903,1.613565286,-0.788327657,0.664456611,-0.524
,,,,,,,,,,
1987,0.153920996,0.133046595,0.732499515,0.329212721,0.202491759,6.412024269,2.302537102,-1.197551835,0.43856739,-0.525
,,,,,,,,,,
1987,0.136831777,0.130757334,0.279520724,0.126183048,0.098935245,1.085579327,1.912705827,-0.8310624,0.634240697,-0.527
,,,,,,,,,,
1987,13.48923679,-0.153128672,0.930570103,-0.74184498,-0.312771211,44.01724138,1.203368369,-0.644329182,0.82164797,-0.529
,,,,,,,,,,
1987,0.046629334,0.115629984,0.299596533,0.056477105,0.084145339,0.974321122,3.107200005,-1.204007759,0.441234698,-0.531
,,,,,,,,,,
1987,0.039888988,-0.21178333,0.39295393,0.210400705,0.012568727,0.547623535,2.117984527,-0.68579501,0.785163979,-0.538
,,,,,,,,,,
1987,0.117977528,-3.114503817,0.150585758,-0.01882322,-0.24825589,0.162405083,0.814895653,-0.763126558,0.70597122,-0.539
,,,,,,,,,,
1987,0.619485294,-0.104665415,0.415138379,-0.232077359,-0.098366122,2.692669963,0.982638033,-0.542270545,0.994366542,-0.539
,,,,,,,,,,
1987,4.430068337,-0.165746207,0.823211985,-0.296552835,-0.27150451,14.35353075,1.270029892,-0.700262338,0.770933343,-0.54
,,,,,,,,,,
1987,0.131491713,-0.089872091,0.545164718,-0.492029756,-0.097414098,10.13902025,1.148838516,-0.729137716,0.742429477,-0.541
,,,,,,,,,,
1987,2.373776865,0.19060029,0.122630105,0.069261389,0.113100398,0.615911211,1.855277034,-0.787762525,0.694587257,-0.547
,,,,,,,,,,
1987,0.190872994,-0.272533456,0.368151429,-0.036177138,-0.075009693,1.239574254,1.956640292,-0.859434678,0.637564692,-0.548
,,,,,,,,,,
1987,78.78947368,-0.138984176,0.988110138,-0.423654568,-0.432415519,475.6315789,1.839656087,-1.015577189,0.541563956,-0.55
,,,,,,,,,,
1987,0.185618729,-0.388176987,0.684784521,-0.734564644,-0.206684257,3.303560268,1.275942986,-0.65029896,0.851476504,-0.554
,,,,,,,,,,
1987,0.421126879,0.264608392,0.197554756,0.139576638,0.078224638,0.191856002,0.988218474,-0.902078279,0.615861803,-0.556
,,,,,,,,,,
1987,0.006238256,-0.11094703,0.378900378,-0.783810869,-0.06486585,1.713421342,0.938206749,-0.511240535,1.086835874,-0.556
,,,,,,,,,,
1987,1.339083405,-0.303425613,0.312758495,0.087076012,0.136658653,1.606641469,1.764788209,-0.964577833,0.580564866,-0.56
,,,,,,,,,,
1987,2.65179414,0.013690785,0.35706291,0.249751449,0.087596216,1.484041073,1.756689862,-0.905210652,0.622498268,-0.563
,,,,,,,,,,
1987,0.056821131,-0.142819604,0.20840081,0.082229323,0.01957234,0.412592014,1.173744183,-1.081413538,0.521869216,-0.564
,,,,,,,,,,
1987,0.039430168,0.098083661,0.351526836,0.228098026,0.08418098,1.551668622,1.904505397,-0.911135325,0.620034203,-0.565
,,,,,,,,,,
1987,0.025641026,0.117752504,0.411216695,0.165890317,0.141947705,1.893733658,1.651070091,-0.82119009,0.692620675,-0.569
,,,,,,,,,,
1987,0.004657953,-4.203905769,-0.281100931,-0.879760733,-0.20006436,0.465908301,0.639373594,-0.270779909,2.110306387,-0.571
,,,,,,,,,,
1987,1.83016983,-0.278056655,0.77944435,-1.331430032,-0.299471621,3.768704791,0.576508771,-0.304122014,1.890030888,-0.575
,,,,,,,,,,
1987,1.423487544,0.003846154,0.631749666,0.087578706,-0.032054951,5.743740795,0.912442465,-0.514082405,1.120038052,-0.576
,,,,,,,,,,
1987,0.629623138,-0.27261846,0.248122446,-0.03903504,-0.00370041,0.773265626,0.742484365,-0.66889185,0.86667246,-0.58
,,,,,,,,,,
1987,4.490003174,0.105036904,0.879553708,0.312441499,0.201018383,21.33152005,1.084525328,-0.645694893,0.909872459,-0.588
,,,,,,,,,,
1987,0.013287699,0.115200927,0.456386825,0.200743121,0.113165294,1.85483207,1.286270985,-0.705894952,0.833955553,-0.589
,,,,,,,,,,
1987,0.379948376,-1.793456127,-0.010279909,-1.055513468,-0.017350564,0.252035564,3.63423748,-0.665529506,0.887878126,-0.591
,,,,,,,,,,
1987,0.838513772,-0.146132919,0.590709721,0.152323515,0.064487465,2.214709258,1.560375225,-0.813880262,0.727509059,-0.592
,,,,,,,,,,
1987,0.001145058,-1.361639824,-0.115271192,-0.131113313,-0.071012339,0.210039505,0.278856679,-0.329610317,1.797858144,-0.593
,,,,,,,,,,
1987,0.098354469,0.05833333,0.555178931,0.547968281,0.189592835,8.530347614,1.179722728,-0.775427359,0.768118936,-0.596
,,,,,,,,,,
1987,1.211898255,-0.030138889,0.408773608,0.269480174,-0.037915028,0.882785679,1.682825426,-0.748163918,0.797651663,-0.597
,,,,,,,,,,
1987,0.012734042,0.137291209,0.563862392,0.439233351,0.242209857,4.921004796,1.821980266,-1.112157906,0.538308641,-0.599
,,,,,,,,,,
1987,0.029857124,0.114369826,0.272379523,0.071218702,0.083637721,1.040901786,2.268404653,-1.150776731,0.525678227,-0.605
,,,,,,,,,,
1987,0.43392935,-0.787050662,0.152180543,-1.122598353,-0.26715462,1.283363309,0.98707633,-0.639567895,0.947839269,-0.606
,,,,,,,,,,
1987,0.246962916,-0.633143423,0.36350055,-0.06793521,-0.229674477,0.498702903,1.196670312,-1.072678003,0.569706015,-0.611
,,,,,,,,,,
1987,0.215959211,-0.837458746,0.080156574,-0.118847367,-0.061781898,0.222679503,0.948243533,-1.020167859,0.60321898,-0.615
,,,,,,,,,,
1987,0.117564731,-0.035044101,0.110276243,-0.41878453,-0.043756906,4.195976155,1.018339484,-0.911387391,0.67521739,-0.615
,,,,,,,,,,
1987,0.117647059,0.167096774,0.946181243,-9.817965968,-0.175702414,22.79411765,0.999394687,-0.604131482,1.019254193,-0.616
,,,,,,,,,,
1987,0.184906229,0.109664925,0.38472317,0.185899445,0.106694445,1.594656708,1.665592187,-0.891954187,0.692465003,-0.618
,,,,,,,,,,
1987,0.168569219,0.186846646,0.045098061,0.001406165,0.09026039,0.057362799,1.125307851,-1.336130844,0.464542569,-0.621
,,,,,,,,,,
1987,1.555098995,0.07957884,0.740006095,0.497401367,0.420982692,24.44082923,1.042342717,-0.705978043,0.879191161,-0.621
,,,,,,,,,,
1987,6.293574414,0.090126539,0.492616063,0.00028347,0.040435629,2.739533584,1.178420705,-0.732797856,0.848735043,-0.622
,,,,,,,,,,
1987,0.597449228,0.066684943,0.364918313,0.08972225,-0.009478364,0.88961495,1.33692676,-1.207864129,0.515942473,-0.623
,,,,,,,,,,
1987,0.246301237,-0.510291203,-0.217908872,-0.45857034,0.30299654,1.399104096,0.588712374,-0.527695098,1.184017062,-0.625
,,,,,,,,,,
1987,4.838926174,-0.185569083,0.864051095,-0.441605839,-0.291514599,27.23347651,0.730405347,-0.473575997,1.326030445,-0.628
,,,,,,,,,,
1987,0.000403803,0.082843999,0.264169696,-0.016776457,0.049929406,0.662546983,0.954651134,-0.950659017,0.662110823,-0.629
,,,,,,,,,,
1987,7.798611111,-0.112596371,0.894376528,-3.24596577,-0.817603912,169.6821118,0.952566621,-0.620536496,1.014830459,-0.63
,,,,,,,,,,
1987,0.131837464,0.229091444,0.08791627,-6.234538535,-0.286679353,2.13290048,0.458494828,-0.392834703,1.612032378,-0.633
,,,,,,,,,,
1987,1.406540646,-0.05825617,0.197901001,0.091183075,0.063186528,0.674074479,-13.03255943,-0.808761376,0.78542342,-0.635
,,,,,,,,,,
1987,0.065035899,-0.479349197,0.104787715,-0.15792432,-0.102760213,0.671698981,0.841680508,-0.968291534,0.656692269,-0.636
,,,,,,,,,,
1987,1.439114391,0.102798477,0.927455357,0.372767857,0.196428571,27.85516605,1.516427779,-0.9680922,0.66404537,-0.643
,,,,,,,,,,
1987,0.570093458,-0.39190373,0.193094629,-3.770247229,-0.358056266,2.612304279,0.865289812,-0.69280781,0.930678228,-0.645
,,,,,,,,,,
1987,0.05945344,-0.524514738,0.285662889,0.142759489,0.001259219,0.445034553,0.992718754,-0.992811773,0.653345041,-0.649
,,,,,,,,,,
1987,0.095932637,0.049192257,0.355685586,0.028023926,0.039040302,1.963633766,1.04362671,-0.683236419,0.96747909,-0.661
,,,,,,,,,,
1987,3.914285714,0.013509972,0.821126059,-1.184853014,0.044344793,38.45163636,0.964885712,-0.657516881,1.014131946,-0.667
,,,,,,,,,,
1987,0.193863384,-0.379157499,0.252505973,0.159420842,0.035416805,0.153286677,0.930581734,-0.978248511,0.685973578,-0.671
,,,,,,,,,,
1987,0.082343067,0.070556995,0.551819718,0.499830986,0.399752113,20.09643504,1.012176094,-0.743867086,0.90770914,-0.675
,,,,,,,,,,
1987,0.206176272,-0.699349814,0.221113879,-0.244463329,-0.004177132,2.366805132,1.451152182,-0.922901018,0.733735624,-0.677
,,,,,,,,,,
1987,0.231264998,-1.502479652,0.302884098,0.029235571,-0.025953295,0.347364684,0.953001192,-0.98457087,0.691520626,-0.681
,,,,,,,,,,
1987,0.397166842,-0.341407529,0.54562926,0.00516501,-0.13780367,1.656387665,1.54625924,-0.894768365,0.768355282,-0.688
,,,,,,,,,,
1987,0.38942907,-0.775764283,0.29338843,-1.136822773,-0.087465565,0.987568306,1.681768165,-0.932313377,0.740935912,-0.691
,,,,,,,,,,
1987,0.032339202,-0.179363237,0.286891457,-0.217654859,-0.078234514,1.675027228,0.863312534,-0.624539656,1.107118366,-0.691
,,,,,,,,,,
1987,31.2746114,0.006580087,0.969369636,0.074430305,-0.048683042,57.17821782,0.852681739,-0.590083275,1.176858375,-0.694
,,,,,,,,,,
1987,19.3630137,-0.528063241,0.954145729,-1.670697236,-0.438599246,34.65753425,1.68093688,-1.173210323,0.599207324,-0.703
,,,,,,,,,,
1987,0.375083724,-0.236996978,0.813375181,-0.014485756,-0.186986963,4.210984595,1.460931696,-0.917000335,0.769773277,-0.706
,,,,,,,,,,
1987,0.171172828,0.00493312,0.318113468,0.132167118,0.031992497,0.211115967,0.498059927,-0.700382211,1.015070755,-0.711
,,,,,,,,,,
1987,1.015688553,-0.075285439,0.679242979,0.475091575,-0.183638584,7.018081462,1.140486034,-0.842899865,0.844542082,-0.712
,,,,,,,,,,
1987,0.260551948,-0.346583663,0.04640938,-1.302393747,-0.27357108,2.32657377,0.793749665,-0.781770064,0.913816669,-0.714
,,,,,,,,,,
1987,0.782608696,-0.248872639,0.826022853,-1.032436417,-0.417618872,38.3411215,1.810738329,-1.318769718,0.545281798,-0.719
,,,,,,,,,,
1987,0.412028302,-0.10608914,0.256596906,-0.032757052,-0.055505005,1.321169397,0.862516509,-0.624208439,1.159826129,-0.724
,,,,,,,,,,
1987,0.075957719,-7.161157937,-1.033909229,-4.07023015,-3.095241065,0.50867584,0.106862255,-1.050879332,0.690665835,-0.726
,,,,,,,,,,
1987,0.054788183,-0.639949364,0.245806849,0.086311911,-0.059185823,0.142811946,1.023791526,-1.197863291,0.608427994,-0.729
,,,,,,,,,,
1987,11.6796875,-0.516162669,0.935646053,-0.20462544,-0.262946204,14.984375,1.79024328,-1.277340074,0.57905094,-0.74
,,,,,,,,,,
1987,0.150484008,-2.545059015,-0.067263405,-0.217212711,0.040108919,0.19565455,0.668969417,-1.027935879,0.741983892,-0.763
,,,,,,,,,,
1987,0.082301203,0.149900223,0.310324545,0.119803538,0.092437098,0.762719072,0.839232237,-0.958160151,0.800144596,-0.767
,,,,,,,,,,
1987,21.8,-0.148383678,0.957716702,-2.209302326,-0.093023256,35.38125,1.254442718,-0.974917565,0.803900814,-0.784
,,,,,,,,,,
1987,0.216489875,0.14976431,0.172464153,-0.0685077,0.099309612,0.595620087,1.098797891,-1.478853803,0.533521297,-0.789
,,,,,,,,,,
1987,0.560835133,-0.388297872,0.588078292,-0.952253855,-0.21737841,4.331173506,1.218802129,-0.987771856,0.801005832,-0.791
,,,,,,,,,,
1987,0.013891271,-0.103339188,0.158424363,-1.055676928,-0.607017544,17.28035248,0.528404521,-0.673228857,1.193804596,-0.804
,,,,,,,,,,
1987,0.043720736,-2.104,0.099461025,-0.123797991,-0.061780279,0.126043359,1.216620731,-1.71113515,0.473571493,-0.81
,,,,,,,,,,
1987,0.16119313,0.074038637,0.467059535,-0.005288607,0.001662134,0.597393819,1.657134893,-0.838950015,0.966711017,-0.811
,,,,,,,,,,
1987,0.023835798,-0.420240599,0.142055831,-0.526676233,-0.158492043,1.151389728,1.576457511,-1.260016927,0.649341926,-0.818
,,,,,,,,,,
1987,0.204867417,-4.16,0.339699675,-0.931907826,0.035983669,0.164414684,0.049923045,-0.057486997,14.23476602,-0.818
,,,,,,,,,,
1987,0.380352645,-1.344347826,0.472376594,-0.901601831,-0.234063419,0.843108504,1.27325102,-0.738189294,1.120793781,-0.827
,,,,,,,,,,
1987,2.296875,-0.420253165,0.860523039,0.03486924,-0.096513076,1.763392857,1.167852221,-0.716377548,1.163259981,-0.833
,,,,,,,,,,
1987,0.531785115,0.407918643,0.238232921,0.030953021,0.115440649,0.199221997,0.139679943,-0.188242873,4.436324051,-0.835
,,,,,,,,,,
1987,0.004007229,-12.70221222,-0.187245418,-1.128716904,-0.127240326,0.068650978,0.268878041,-0.416621224,2.072319036,-0.863
,,,,,,,,,,
1987,0.012703157,-1.497901454,0.007309721,-0.187339864,-0.051629616,0.180304885,0.337662884,-0.606063815,1.431610067,-0.868
,,,,,,,,,,
1987,0.081767929,-19.41762203,-0.2426973,-0.49109354,-0.113546173,0.063301291,0.241557195,-0.54587511,1.614790029,-0.881
,,,,,,,,,,
1987,0.085414092,0.036339757,-0.363107345,-1.137791474,0.053292244,0.09109163,0.215961516,-0.684502392,1.304527772,-0.893
,,,,,,,,,,
1987,0.099589924,-2.33511335,0.063809524,-3.856666667,-1.34047619,1.453573521,0.312290798,-0.365753554,2.47369272,-0.905
,,,,,,,,,,
1987,0.744811489,-2.444444444,0.190972487,0.093777121,-0.052570408,0.352755641,2.917276122,-0.951079174,0.951892827,-0.905
,,,,,,,,,,
1987,0.006222317,-8.391388889,-0.307330124,-0.423025594,-0.063815855,0.034345738,0.273630403,-0.726358815,1.265703424,-0.919
,,,,,,,,,,
1988,1.099483769,-0.292043956,0.495554218,-0.006483433,0.063931276,0.522136283,0.003628787,0.129946286,206.0680502,26.778
,,,,,,,,,,
1988,0.219791667,-0.08746458,0.282997605,-1.808001127,-0.066769968,13.8588536,0.70418175,4.312748281,1.008580471,4.35
,,,,,,,,,,
1988,0.460414906,0.128440432,0.222517557,0.169850012,0.115446309,0.912424368,1.055709259,6.167053714,0.585839429,3.613
,,,,,,,,,,
1988,0.219745223,-0.052778721,0.506798517,-2.029666255,-0.589616811,44.63711278,0.605306894,1.95283768,1.274740716,2.489
,,,,,,,,,,
1988,1.802915275,0.090447756,0.752275025,0.351040012,0.294092157,17.95232311,1.105192079,2.892953916,0.844964875,2.444
,,,,,,,,,,
1988,0.429778247,0.108815823,0.541256254,0.504788149,0.088473265,4.074705694,0.535275441,1.213930858,1.933991681,2.348
,,,,,,,,,,
1988,0.030458956,-0.010450883,0.346868156,-0.142706965,0.056066579,3.721158159,1.838458163,4.706218107,0.467550344,2.2
,,,,,,,,,,
1988,0.334045768,0.115180487,0.099581305,0.038231573,0.091021244,0.499092627,1.368827274,4.171385465,0.423805749,1.768
,,,,,,,,,,
1988,0.013061224,-0.053772875,-0.023535303,-1.550325488,-0.157235854,7.697057405,0.679239439,2.173806332,0.804732835,1.749
,,,,,,,,,,
1988,0.031934047,0.084149668,0.323361627,0.041728193,0.090775817,1.974058081,2.098644851,2.974346934,0.48563415,1.444
,,,,,,,,,,
1988,0.185778472,0.048606061,0.090453347,0.00799516,0.073901206,0.789209356,0.778638907,2.035812477,0.704087935,1.433
,,,,,,,,,,
1988,1.440376107,0.155438221,0.59078538,0.323019232,0.06404701,7.297115537,2.050426174,3.07018927,0.465304026,1.429
,,,,,,,,,,
1988,0.001121166,0.131316141,0.494624645,0.188428086,0.074099692,2.369957556,2.360734702,3.047781425,0.447822424,1.365
,,,,,,,,,,
1988,0.047691269,-1.164475449,0.138226171,0.025459335,-0.039120776,0.11517919,0.375127638,1.173013506,1.125306736,1.32
,,,,,,,,,,
1988,0.27330851,0.218904741,0.237839307,0.465323395,0.105835553,2.726326365,2.632315477,3.517778872,0.356502897,1.254
,,,,,,,,,,
1988,0.124930748,0.099891517,0.325245011,0.397626638,0.217912386,4.032723773,1.459919936,2.150014114,0.56847172,1.222
,,,,,,,,,,
1988,0.615806231,0.037132735,0.516058675,0.304883455,0.122822573,4.5963085,2.515901591,3.069332052,0.394723816,1.212
,,,,,,,,,,
1988,0.148594901,0.073206019,0.337378303,0.362378303,0.118393602,2.678921433,1.370094917,1.768994148,0.680658912,1.204
,,,,,,,,,,
1988,1.799608515,-0.035760426,0.658164154,-0.34418637,-0.020005572,4.122935975,1.238871803,1.40310496,0.838476537,1.176
,,,,,,,,,,
1988,1.03626511,0.062703775,0.745360059,0.315409906,0.343196521,25.61245314,1.610801806,2.074025509,0.56458331,1.171
,,,,,,,,,,
1988,0.082655827,-0.254960521,0.306752676,-0.807164425,-0.183502608,2.649468224,0.844252294,1.115930577,1.040684475,1.161
,,,,,,,,,,
1988,0.306763285,-0.027950086,0.702310586,-1.176249328,-0.487909726,168.0013527,1.589540801,2.023795388,0.562728755,1.139
,,,,,,,,,,
1988,0.240046838,-0.382151688,0.023767135,-0.752803988,-0.066806124,0.792878636,1.301315738,2.838761773,0.39335847,1.117
,,,,,,,,,,
1988,1.228205128,0.054218532,0.820808426,0.159834899,0.083404498,16.12351935,1.348823258,1.430606713,0.721022759,1.031
,,,,,,,,,,
1988,0.265222985,0.131300588,0.524434521,0.12540748,0.160060204,5.187179666,2.15527804,2.374463181,0.42957078,1.02
,,,,,,,,,,
1988,8.794676806,0.045228346,0.90619531,0.243262163,0.070353518,35.64506464,1.219530906,1.240810734,0.805924685,1
,,,,,,,,,,
1988,47.05263158,-0.000772275,0.948002536,-0.121116043,-0.050729233,31.58231707,0.967190216,0.960222655,1.041425127,1
,,,,,,,,,,
1988,0.053396029,0.095640274,0.655508238,0.365121474,0.201794192,7.774343905,1.192944192,1.1947967,0.787729386,0.941
,,,,,,,,,,
1988,0.136641526,-0.009815873,0.074051797,-0.025186741,0.062519416,3.55834657,1.726114945,2.208439757,0.418242843,0.924
,,,,,,,,,,
1988,0.04412588,0.081501245,0.402910681,0.340492417,0.14894415,3.595253104,3.804189018,3.592700493,0.247658768,0.89
,,,,,,,,,,
1988,0.234392114,-0.403763441,0.459763428,-0.146402947,-0.144851658,1.335247667,1.282558178,0.961463598,0.921241745,0.886
,,,,,,,,,,
1988,0.055033959,0.101563206,0.357802356,0.155037269,0.13962491,1.744620478,1.767900658,1.462416339,0.600914976,0.879
,,,,,,,,,,
1988,0.063179653,0.061806027,0.398318847,0.156175488,0.101061569,3.463993005,1.798186891,1.717742223,0.507042169,0.871
,,,,,,,,,,
1988,0.111604601,-0.062000613,0.254520167,-0.15449235,-0.065757997,2.255163013,1.339203887,1.244255489,0.664716315,0.827
,,,,,,,,,,
1988,0.086807982,0.046194626,0.356739571,-0.207193627,0.053691827,2.217995951,2.579794115,2.089534958,0.395014605,0.825
,,,,,,,,,,
1988,0.447916667,0.964751253,-0.257812923,-1.25819206,-0.144667714,0.837424105,0.394584456,0.50847774,1.606482252,0.817
,,,,,,,,,,
1988,0.010638298,-0.107296137,0.391129032,-8.912634409,-0.350806452,19.82978723,1.151635088,1.009865755,0.79980166,0.808
,,,,,,,,,,
1988,0.124031008,-0.1456,0.9375,-12.24127907,-0.219476744,48.4496124,0.844411845,0.688686439,1.172801237,0.808
,,,,,,,,,,
1988,0.725980512,0.008757995,0.51277468,0.151383093,0.119237729,9.159440869,1.537112344,1.386603132,0.580778823,0.805
,,,,,,,,,,
1988,0.741215404,0.105039506,0.398516383,0.190649129,0.150403385,2.809703253,2.109094708,1.709169393,0.46540416,0.795
,,,,,,,,,,
1988,8.152014652,-0.102032468,0.893316875,-0.691765121,-0.417210369,70.95456529,1.160248071,0.940780921,0.828323168,0.779
,,,,,,,,,,
1988,0.347736626,0.089548265,0.254545455,-1.059247649,0.136363636,2.83640286,0.86902071,0.809921242,0.959662674,0.777
,,,,,,,,,,
1988,2.725052338,0.028658286,0.810725135,-0.145489367,0.08783516,36.93934403,1.39336995,1.15290159,0.668747451,0.771
,,,,,,,,,,
1988,0.040855025,0.193469031,0.163207231,-0.047539337,0.12961723,0.875286518,1.602685453,1.057206559,0.722061753,0.763
,,,,,,,,,,
1988,0.088063285,0.014736113,0.145611042,0.005339811,0.079354982,1.318289118,0.961785975,0.7907509,0.964146864,0.762
,,,,,,,,,,
1988,0.027612707,0.080838175,0.404868627,0.22738104,0.070646526,1.090933714,2.064380172,1.21745604,0.61603867,0.75
,,,,,,,,,,
1988,0.444819922,0.092913151,0.090672534,-0.09433021,0.028368495,0.374050719,1.190721376,1.508634301,0.486090852,0.733
,,,,,,,,,,
1988,0.088933959,-0.039314668,0.151791764,0.101394802,0.028995513,1.390890914,2.67780052,1.960951344,0.369278888,0.724
,,,,,,,,,,
1988,2.2962818,0.042607485,0.770246935,0.194957693,0.317389052,53.66158059,2.297553938,1.82510143,0.395008311,0.721
,,,,,,,,,,
1988,0.039795406,0.074931969,0.143552159,0.070255041,0.086603444,1.11139553,1.770729206,1.190539876,0.599967904,0.714
,,,,,,,,,,
1988,0.253480557,-0.091766477,0.406682416,-0.386263922,-0.162588593,7.791702218,0.806314796,0.716242525,0.989112514,0.708
,,,,,,,,,,
1988,0.888104805,0.150156469,0.543351991,0.201861714,0.097144064,2.52744201,2.232206346,1.448402621,0.483291034,0.7
,,,,,,,,,,
1988,1.011523688,-0.008232055,0.787766569,0.492082748,-0.019346188,9.019314381,1.37922831,0.91849313,0.732935491,0.673
,,,,,,,,,,
1988,0.158974359,-0.026375992,0.364540512,-0.101843257,-0.088051982,15.50709516,2.41511993,2.223573471,0.302132887,0.672
,,,,,,,,,,
1988,0.137071651,-0.089709149,0.306381436,-0.397389413,-0.061638869,4.894461032,0.521139974,0.429610059,1.535286372,0.66
,,,,,,,,,,
1988,0.002530006,0.07756321,0.448463672,0.342023757,0.113206834,3.268586408,3.297573727,2.121018898,0.300766313,0.638
,,,,,,,,,,
1988,0.088277858,0.127363184,0.762601016,0.421144714,0.220444889,10.58080365,2.050131085,1.339576001,0.473393328,0.634
,,,,,,,,,,
1988,0.027714093,0.192838812,0.400616023,0.214235495,0.1345877,1.492249711,2.358089281,1.27233225,0.497773544,0.633
,,,,,,,,,,
1988,0.040836245,0.159170646,0.581916365,0.417048244,0.141183559,3.070738307,2.581974397,1.494450867,0.422616067,0.632
,,,,,,,,,,
1988,0.036450079,-0.011008496,0.663669065,-0.451888489,-0.311151079,108.5695187,1.46635711,1.102385812,0.572920062,0.632
,,,,,,,,,,
1988,0.073821497,0.061789178,0.234039531,0.14900882,0.117074839,1.794183187,1.658311283,1.051815567,0.579355373,0.609
,,,,,,,,,,
1988,0.819679144,0.072337744,0.412647525,0.298291351,0.073771358,1.467632552,1.464346677,0.782249681,0.776149702,0.607
,,,,,,,,,,
1988,2.154903659,0.059398547,0.666495661,0.492432987,0.358813219,44.78859348,2.121557446,1.38062128,0.434586956,0.6
,,,,,,,,,,
1988,1.433371791,0.617045323,0.631204281,0.472188129,0.035691492,1.563130949,6.260947565,2.72029315,0.218033957,0.593
,,,,,,,,,,
1988,0.087427229,0.076367806,0.573198802,0.549802932,0.221693205,8.328240776,2.362815554,1.549807176,0.378951392,0.587
,,,,,,,,,,
1988,0.52480885,0.087802724,0.771289282,0.528303872,0.292964366,22.10021149,2.137007798,1.305001537,0.437875784,0.571
,,,,,,,,,,
1988,0.185412994,0.002490501,0.237113094,0.02261382,0.061923221,0.392615939,1.441186047,1.26452278,0.44059535,0.557
,,,,,,,,,,
1988,0.813673585,0.184089701,0.475385081,0.546258902,0.047920345,1.877188271,3.115903871,1.328636864,0.411449269,0.547
,,,,,,,,,,
1988,0.879482657,0.092106696,0.58596296,0.039265559,0.075749146,3.660821044,1.732742813,0.923454091,0.589175322,0.544
,,,,,,,,,,
1988,0.107741787,0.141966327,0.490010256,0.081189744,0.111282051,2.086387094,1.996400725,0.967079636,0.556791311,0.538
,,,,,,,,,,
1988,2.48417572,0.193478012,0.886487921,0.686806477,0.203344837,17.26103921,1.514476463,0.786969182,0.662033548,0.521
,,,,,,,,,,
1988,1.038878959,0.07191995,0.758005201,0.652025654,0.441864354,49.13941349,3.644358074,2.002717769,0.258907434,0.519
,,,,,,,,,,
